timestamp,user,device,ip_address,alert_type,severity,source,root_cause,incident_id
2026-08-16 12:10:27,carlos.f,SRV-FILE-056,141.132.12.174,privilege_escalation,low,EDR,benign,BENIGN-00071
2026-08-03 11:26:26,fatima.u,WIN10-610,10.25.50.38,credential_dump,critical,EDR,malware,INC-0008
2026-08-05 01:40:36,richard.l,MACOS-686,10.20.184.159,outbound_connection,medium,Firewall,benign,BENIGN-00190
2026-08-29 04:34:55,wei.j,LNX-APP-241,185.158.64.175,data_access,high,DLP,benign,BENIGN-00640
2026-08-28 02:15:11,richard.v,WIN10-881,10.29.120.194,privilege_escalation,high,EDR,phishing,INC-S-00121
2026-08-02 05:02:35,robert.v,SRV-DB-293,78.231.193.138,data_access,critical,DLP,benign,BENIGN-00491
2026-08-27 22:05:05,john.g,LNX-APP-804,10.20.78.128,credential_dump,critical,EDR,benign,BENIGN-00418
2026-08-23 15:26:11,john.m,SRV-DB-256,10.28.151.162,outbound_connection,medium,Proxy,benign,BENIGN-00367
2026-08-22 14:54:13,jennifer.w,WIN10-692,10.10.3.218,login_anomaly,medium,SIEM,phishing,INC-0015
2026-08-19 08:53:29,joseph.u,LNX-APP-191,10.0.194.72,data_access,low,SIEM,benign,BENIGN-00636
2026-08-29 11:31:03,carlos.f,WIN11-231,10.21.195.231,powershell_exec,high,EDR,benign,BENIGN-00406
2026-08-25 06:40:44,karen.i,LNX-APP-870,10.4.236.5,outbound_connection,low,Proxy,benign,BENIGN-00483
2026-08-08 19:06:48,priya.i,WIN11-231,10.8.219.212,privilege_escalation,high,EDR,benign,BENIGN-00201
2026-08-06 01:39:15,carlos.z,SRV-FILE-101,10.7.232.220,outbound_connection,low,Proxy,benign,BENIGN-00222
2026-08-07 14:22:23,charles.n,SRV-FILE-101,10.28.146.173,phishing_email,low,Email Gateway,benign,BENIGN-00057
2026-08-07 11:28:23,thomas.t,SRV-DB-714,118.40.70.49,outbound_connection,medium,Proxy,insider,INC-S-00130
2026-08-14 10:08:08,susan.b,WIN10-610,10.23.25.232,powershell_exec,medium,EDR,benign,BENIGN-00147
2026-08-14 07:07:53,linda.o,SRV-WEB-591,10.26.139.122,powershell_exec,medium,EDR,phishing,INC-S-00067
2026-08-10 08:14:47,carlos.r,SRV-WEB-609,10.0.247.84,privilege_escalation,critical,AD,insider,INC-S-00035
2026-08-04 21:38:34,richard.m,WIN11-433,10.24.160.16,powershell_exec,low,EDR,benign,BENIGN-00280
2026-08-17 11:19:54,karen.c,LNX-APP-870,10.1.75.6,privilege_escalation,low,EDR,benign,BENIGN-00095
2026-08-22 06:00:00,joseph.e,WIN11-059,10.2.68.229,login_anomaly,high,AD,benign,BENIGN-00580
2026-08-24 22:50:53,thomas.d,WIN10-635,10.14.34.206,privilege_escalation,critical,AD,insider,INC-0009
2026-08-12 09:41:56,arjun.d,SRV-WEB-536,10.27.146.200,malware_detected,high,EDR,benign,BENIGN-00119
2026-08-11 05:29:53,james.x,SRV-FILE-101,10.17.243.196,powershell_exec,medium,EDR,phishing,INC-0018
2026-08-03 23:58:49,sarah.r,WIN11-231,141.14.78.135,data_access,low,DLP,benign,BENIGN-00303
2026-08-03 12:50:57,michael.e,MACOS-223,103.181.219.81,privilege_escalation,low,EDR,benign,BENIGN-00357
2026-08-11 13:53:57,david.y,WIN10-169,10.23.157.227,privilege_escalation,low,AD,benign,BENIGN-00016
2026-08-26 14:54:19,sarah.d,LNX-APP-870,10.28.4.218,malware_detected,medium,EDR,benign,BENIGN-00202
2026-08-30 01:28:59,mary.d,SRV-WEB-460,10.15.201.222,phishing_email,medium,Email Gateway,benign,BENIGN-00094
2026-08-29 13:21:41,yusuf.s,WIN11-171,10.22.90.243,phishing_email,medium,Email Gateway,benign,BENIGN-00083
2026-08-19 11:19:27,james.c,WIN10-235,10.18.233.196,privilege_escalation,low,EDR,benign,BENIGN-00660
2026-08-05 16:24:58,fatima.h,SRV-WEB-460,10.14.59.68,phishing_email,low,Email Gateway,benign,BENIGN-00673
2026-08-08 14:02:35,linda.o,SRV-DB-220,10.22.129.104,login_anomaly,medium,AD,benign,BENIGN-00115
2026-08-05 15:45:18,joseph.q,SRV-DB-363,10.27.249.202,phishing_email,high,Email Gateway,benign,BENIGN-00515
2026-08-04 04:43:47,carlos.r,WIN10-413,10.5.215.101,login_anomaly,low,SIEM,benign,BENIGN-00569
2026-08-21 22:43:55,richard.l,WIN10-454,10.18.41.166,credential_dump,low,EDR,benign,BENIGN-00213
2026-08-19 10:00:59,linda.b,SRV-FILE-647,10.17.12.5,outbound_connection,high,Proxy,benign,BENIGN-00585
2026-08-05 18:46:06,richard.i,SRV-FILE-803,10.14.80.238,data_access,high,DLP,phishing,INC-0001
2026-08-13 20:55:14,richard.u,SRV-WEB-253,10.13.250.163,outbound_connection,high,Firewall,benign,BENIGN-00665
2026-08-12 10:38:51,charles.g,LNX-APP-411,10.2.191.136,login_anomaly,medium,SIEM,insider,INC-S-00027
2026-08-11 01:39:27,sarah.r,WIN10-235,10.12.86.250,outbound_connection,high,Proxy,insider,INC-S-00069
2026-08-06 11:07:26,susan.g,WIN10-603,10.17.137.104,powershell_exec,low,EDR,benign,BENIGN-00181
2026-08-07 01:39:32,jennifer.o,WIN11-286,10.24.116.12,malware_detected,medium,EDR,benign,BENIGN-00433
2026-08-28 05:22:10,karen.i,SRV-WEB-253,10.21.243.191,credential_dump,critical,EDR,malware,INC-S-00008
2026-08-08 11:07:34,jennifer.i,SRV-WEB-253,78.98.198.209,powershell_exec,medium,EDR,benign,BENIGN-00042
2026-08-11 06:32:53,james.x,SRV-FILE-101,10.17.243.196,privilege_escalation,critical,EDR,phishing,INC-0018
2026-08-24 01:18:31,jennifer.l,WIN10-635,10.26.199.93,powershell_exec,low,EDR,benign,BENIGN-00605
2026-08-15 11:09:56,david.y,SRV-WEB-226,10.4.216.192,data_access,high,SIEM,benign,BENIGN-00489
2026-08-05 03:34:56,sarah.d,LNX-APP-883,10.25.169.158,data_access,low,SIEM,benign,BENIGN-00667
2026-08-19 21:01:32,mei.d,WIN11-195,10.24.108.208,malware_detected,medium,EDR,benign,BENIGN-00564
2026-08-13 06:28:01,linda.e,SRV-WEB-226,10.1.25.112,malware_detected,high,EDR,malware,INC-S-00159
2026-08-30 14:36:10,yusuf.x,WIN11-171,10.28.115.118,login_anomaly,critical,AD,benign,BENIGN-00165
2026-08-18 15:42:52,barbara.y,SRV-FILE-647,10.22.29.6,phishing_email,medium,Email Gateway,benign,BENIGN-00014
2026-08-20 19:32:01,linda.o,SRV-FILE-556,10.1.237.98,data_access,low,SIEM,benign,BENIGN-00175
2026-08-12 17:21:40,david.y,WIN11-231,10.25.247.157,login_anomaly,medium,AD,benign,BENIGN-00090
2026-08-04 17:45:42,joseph.u,SRV-DB-714,10.17.55.194,credential_dump,high,EDR,compromised_account,INC-S-00132
2026-08-02 04:59:07,yusuf.s,SRV-DB-123,10.0.155.122,login_anomaly,high,AD,benign,BENIGN-00633
2026-08-10 23:28:37,karen.i,WIN10-413,10.27.180.104,login_anomaly,medium,SIEM,benign,BENIGN-00445
2026-08-20 08:49:07,elizabeth.n,SRV-DB-220,10.20.99.213,outbound_connection,low,Firewall,benign,BENIGN-00267
2026-08-31 18:51:51,elena.u,WIN10-073,10.27.143.250,data_access,medium,SIEM,phishing,INC-S-00025
2026-08-06 19:18:49,james.r,SRV-FILE-101,10.18.12.102,credential_dump,medium,EDR,benign,BENIGN-00251
2026-08-11 16:38:59,michael.y,SRV-DB-124,10.29.209.60,credential_dump,medium,EDR,benign,BENIGN-00310
2026-08-06 03:00:39,susan.k,SRV-WEB-244,10.25.137.153,login_anomaly,low,AD,benign,BENIGN-00008
2026-08-11 16:21:32,fatima.u,SRV-FILE-556,10.25.160.151,login_anomaly,low,AD,phishing,INC-0021
2026-08-08 11:52:32,karen.i,WIN10-635,10.10.111.228,malware_detected,low,EDR,benign,BENIGN-00138
2026-08-17 01:48:20,john.r,SRV-DB-885,10.6.7.63,data_access,medium,SIEM,benign,BENIGN-00523
2026-08-03 11:16:24,sofia.k,SRV-FILE-554,10.26.137.85,login_anomaly,medium,AD,phishing,INC-0005
2026-08-09 18:26:42,carlos.f,WIN10-610,10.16.87.194,data_access,low,SIEM,benign,BENIGN-00600
2026-08-29 13:17:38,charles.n,SRV-WEB-253,10.9.184.84,privilege_escalation,high,EDR,insider,INC-S-00028
2026-08-11 16:43:28,fatima.u,MACOS-223,10.15.50.156,powershell_exec,medium,EDR,benign,BENIGN-00144
2026-08-05 04:27:41,michael.y,SRV-WEB-253,10.30.177.208,credential_dump,low,EDR,benign,BENIGN-00453
2026-08-10 23:14:41,sarah.r,SRV-FILE-554,10.6.27.34,credential_dump,low,EDR,benign,BENIGN-00325
2026-08-07 06:29:35,michael.e,WIN11-171,10.12.98.34,credential_dump,low,EDR,benign,BENIGN-00218
2026-08-04 19:35:25,karen.u,SRV-WEB-083,10.5.80.163,powershell_exec,low,EDR,benign,BENIGN-00133
2026-08-30 16:16:25,carlos.x,LNX-APP-564,78.27.106.234,powershell_exec,medium,EDR,benign,BENIGN-00152
2026-08-13 20:04:44,richard.i,SRV-WEB-226,10.28.164.158,powershell_exec,critical,EDR,benign,BENIGN-00183
2026-08-17 23:35:37,carlos.b,SRV-WEB-244,10.6.85.51,powershell_exec,low,EDR,benign,BENIGN-00675
2026-08-08 14:58:38,jessica.r,SRV-WEB-591,10.10.77.83,powershell_exec,critical,EDR,benign,BENIGN-00087
2026-08-27 05:28:49,john.g,WIN10-928,10.10.219.71,powershell_exec,medium,EDR,benign,BENIGN-00108
2026-08-12 01:54:48,karen.c,WIN10-413,10.3.137.92,privilege_escalation,medium,AD,benign,BENIGN-00069
2026-08-16 11:08:58,carlos.u,LNX-APP-544,10.30.31.115,phishing_email,medium,Email Gateway,benign,BENIGN-00602
2026-08-08 20:42:43,james.r,SRV-WEB-253,45.142.223.143,privilege_escalation,low,EDR,benign,BENIGN-00193
2026-08-27 10:26:21,yusuf.w,WIN10-766,10.20.245.16,data_access,medium,DLP,insider,INC-S-00147
2026-08-09 05:08:19,karen.k,WIN10-169,10.25.122.77,malware_detected,critical,EDR,benign,BENIGN-00566
2026-08-12 10:14:30,carlos.e,LNX-APP-946,10.28.33.122,outbound_connection,low,Proxy,benign,BENIGN-00606
2026-08-23 11:38:28,wei.r,WIN10-635,10.11.241.8,credential_dump,low,EDR,benign,BENIGN-00594
2026-08-12 11:32:29,linda.x,LNX-APP-485,10.26.77.20,malware_detected,critical,EDR,benign,BENIGN-00291
2026-08-16 08:08:30,david.y,WIN11-097,10.2.197.159,outbound_connection,medium,Firewall,insider,INC-S-00161
2026-08-26 07:05:04,jessica.r,SRV-WEB-591,10.21.150.177,credential_dump,low,EDR,benign,BENIGN-00011
2026-08-16 23:02:43,william.h,SRV-DB-124,10.22.94.211,malware_detected,low,EDR,benign,BENIGN-00530
2026-08-17 23:38:39,elizabeth.h,WIN11-059,10.9.232.155,outbound_connection,low,Firewall,benign,BENIGN-00321
2026-08-25 14:32:47,jessica.a,SRV-FILE-670,91.88.242.197,phishing_email,low,Email Gateway,phishing,INC-S-00049
2026-08-11 16:20:02,john.r,WIN10-073,141.2.9.137,outbound_connection,medium,Firewall,benign,BENIGN-00135
2026-08-21 16:20:39,jessica.a,SRV-DB-885,61.120.78.41,outbound_connection,high,Firewall,phishing,INC-S-00119
2026-08-22 16:27:39,carlos.e,SRV-FILE-958,10.9.114.155,phishing_email,low,Email Gateway,phishing,INC-S-00071
2026-08-31 16:28:53,david.d,SRV-WEB-136,10.9.154.41,outbound_connection,high,Firewall,benign,BENIGN-00439
2026-08-07 12:51:01,jennifer.r,SRV-DB-515,78.20.130.163,outbound_connection,medium,Proxy,phishing,INC-S-00037
2026-08-24 05:26:45,michael.w,SRV-WEB-591,10.11.90.217,outbound_connection,medium,Proxy,benign,BENIGN-00019
2026-08-17 15:53:27,jennifer.o,WIN10-413,10.4.10.40,login_anomaly,medium,SIEM,benign,BENIGN-00179
2026-08-29 15:07:02,jennifer.o,LNX-APP-485,10.30.115.84,login_anomaly,low,AD,benign,BENIGN-00559
2026-08-05 04:03:52,carlos.x,MACOS-073,10.18.78.43,malware_detected,high,EDR,benign,BENIGN-00137
2026-08-25 10:55:40,carlos.q,WIN11-059,172.113.87.48,outbound_connection,medium,Proxy,malware,INC-0019
2026-08-22 22:43:47,karen.o,SRV-DB-003,185.212.0.230,powershell_exec,medium,EDR,benign,BENIGN-00220
2026-08-27 18:42:28,michael.w,WIN11-171,10.7.62.13,malware_detected,high,EDR,malware,INC-S-00110
2026-08-18 22:28:14,barbara.g,LNX-APP-411,10.4.214.94,phishing_email,high,Email Gateway,benign,BENIGN-00509
2026-08-13 00:37:24,linda.x,WIN10-692,10.11.123.139,outbound_connection,high,Proxy,benign,BENIGN-00263
2026-08-27 10:47:33,karen.u,SRV-WEB-591,10.6.143.158,data_access,low,DLP,benign,BENIGN-00307
2026-08-23 14:01:28,patricia.v,WIN10-610,10.13.123.186,privilege_escalation,low,EDR,benign,BENIGN-00652
2026-08-13 18:17:32,richard.i,WIN10-413,10.2.21.141,phishing_email,medium,Email Gateway,benign,BENIGN-00696
2026-08-13 06:46:25,mei.d,LNX-APP-544,10.9.198.205,login_anomaly,medium,AD,insider,INC-0030
2026-08-23 14:58:39,richard.i,MACOS-059,10.16.51.126,phishing_email,high,Email Gateway,benign,BENIGN-00563
2026-08-02 03:18:12,elena.s,SRV-DB-714,78.202.230.153,outbound_connection,high,Firewall,malware,INC-S-00013
2026-08-12 07:23:28,john.s,LNX-APP-485,10.17.206.164,outbound_connection,low,Firewall,benign,BENIGN-00350
2026-08-14 14:02:02,karen.i,SRV-FILE-958,10.12.71.193,outbound_connection,medium,Firewall,insider,INC-0013
2026-08-04 03:02:15,robert.v,WIN10-347,10.1.75.52,malware_detected,high,EDR,malware,INC-S-00066
2026-08-11 01:51:53,james.x,SRV-FILE-101,10.17.243.196,login_anomaly,medium,AD,phishing,INC-0018
2026-08-08 11:58:57,john.m,SRV-DB-515,203.188.219.75,phishing_email,medium,Email Gateway,benign,BENIGN-00204
2026-08-25 23:09:52,linda.v,SRV-DB-293,10.7.176.122,login_anomaly,low,SIEM,phishing,INC-0017
2026-08-18 17:35:03,fatima.d,MACOS-223,10.19.53.184,powershell_exec,medium,EDR,phishing,INC-0002
2026-08-08 12:45:24,sofia.b,WIN10-073,10.2.74.121,powershell_exec,low,EDR,benign,BENIGN-00345
2026-08-08 08:13:27,michael.w,SRV-WEB-460,10.19.7.221,privilege_escalation,medium,AD,benign,BENIGN-00153
2026-08-06 10:51:13,karen.c,WIN10-610,10.4.212.112,privilege_escalation,high,AD,malware,INC-S-00056
2026-08-26 23:20:11,jennifer.l,SRV-FILE-598,10.8.243.220,privilege_escalation,critical,EDR,benign,BENIGN-00030
2026-08-31 00:59:26,arjun.w,SRV-WEB-083,172.233.90.156,login_anomaly,medium,AD,benign,BENIGN-00547
2026-08-17 12:15:57,charles.g,SRV-WEB-083,10.7.88.252,credential_dump,low,EDR,benign,BENIGN-00091
2026-08-17 09:54:34,yusuf.s,SRV-DB-124,10.18.234.41,outbound_connection,low,Firewall,benign,BENIGN-00323
2026-08-31 15:54:59,linda.e,WIN10-255,10.24.140.72,credential_dump,high,EDR,compromised_account,INC-S-00096
2026-08-19 09:47:15,john.g,SRV-WEB-253,10.23.49.162,privilege_escalation,critical,EDR,benign,BENIGN-00437
2026-08-05 09:40:18,karen.o,WIN10-169,10.23.199.208,credential_dump,medium,EDR,benign,BENIGN-00413
2026-08-12 15:38:17,john.s,MACOS-059,10.21.114.90,login_anomaly,medium,SIEM,benign,BENIGN-00404
2026-08-16 13:50:46,linda.v,SRV-DB-363,10.4.61.39,login_anomaly,high,SIEM,benign,BENIGN-00521
2026-08-11 23:18:35,linda.y,SRV-DB-219,185.114.29.175,outbound_connection,high,Firewall,malware,INC-S-00123
2026-08-27 00:58:47,elizabeth.c,SRV-DB-714,10.6.121.60,outbound_connection,medium,Proxy,benign,BENIGN-00678
2026-08-31 13:58:57,carlos.x,WIN10-430,10.24.94.43,privilege_escalation,high,EDR,compromised_account,INC-0014
2026-08-31 09:32:48,jennifer.w,LNX-APP-241,10.11.222.174,malware_detected,low,EDR,benign,BENIGN-00253
2026-08-09 15:30:23,mary.d,SRV-FILE-598,10.28.76.218,data_access,medium,SIEM,compromised_account,INC-S-00079
2026-08-25 04:16:26,richard.i,MACOS-059,10.5.251.36,credential_dump,critical,EDR,compromised_account,INC-S-00117
2026-08-09 13:01:37,fatima.l,LNX-APP-883,10.16.235.53,privilege_escalation,medium,AD,benign,BENIGN-00051
2026-08-23 14:32:24,karen.o,LNX-APP-870,10.7.132.175,data_access,low,SIEM,benign,BENIGN-00040
2026-08-04 15:27:00,jennifer.l,SRV-WEB-236,185.175.108.71,data_access,low,SIEM,benign,BENIGN-00451
2026-08-22 01:07:59,arjun.c,WIN10-235,10.10.107.39,privilege_escalation,high,AD,compromised_account,INC-S-00103
2026-08-11 15:11:44,robert.u,WIN10-169,10.23.188.172,malware_detected,critical,EDR,malware,INC-0006
2026-08-23 15:08:00,john.g,SRV-WEB-253,10.11.89.79,phishing_email,high,Email Gateway,benign,BENIGN-00469
2026-08-21 19:24:20,joseph.q,WIN10-255,10.17.142.132,privilege_escalation,high,EDR,compromised_account,INC-S-00164
2026-08-21 17:21:37,elena.r,SRV-DB-220,118.226.207.197,malware_detected,medium,EDR,benign,BENIGN-00533
2026-08-26 22:55:25,charles.n,SRV-FILE-554,10.30.159.144,privilege_escalation,low,AD,benign,BENIGN-00364
2026-08-03 05:39:26,thomas.i,WIN11-195,10.10.174.36,login_anomaly,medium,SIEM,benign,BENIGN-00125
2026-08-14 12:30:53,john.g,MACOS-059,10.13.228.83,malware_detected,low,EDR,benign,BENIGN-00623
2026-08-18 21:33:36,mary.h,SRV-FILE-556,10.17.234.150,powershell_exec,low,EDR,benign,BENIGN-00234
2026-08-15 06:04:14,fatima.l,WIN10-635,10.22.73.61,powershell_exec,high,EDR,phishing,INC-0010
2026-08-11 09:48:37,james.c,SRV-FILE-598,10.29.19.132,login_anomaly,medium,AD,benign,BENIGN-00479
2026-08-17 04:02:29,mary.v,SRV-FILE-647,78.126.110.35,privilege_escalation,medium,AD,benign,BENIGN-00506
2026-08-08 22:57:01,elena.a,SRV-WEB-136,185.80.198.84,privilege_escalation,medium,EDR,benign,BENIGN-00360
2026-08-27 21:19:33,jennifer.r,SRV-DB-885,10.18.144.183,credential_dump,high,EDR,benign,BENIGN-00603
2026-08-03 12:54:53,thomas.t,LNX-APP-883,10.27.166.195,outbound_connection,medium,Proxy,phishing,INC-S-00153
2026-08-12 17:54:40,elizabeth.c,WIN10-430,185.84.234.157,outbound_connection,medium,Proxy,compromised_account,INC-S-00006
2026-08-08 09:41:22,karen.i,LNX-APP-016,141.52.254.177,credential_dump,high,EDR,benign,BENIGN-00037
2026-08-25 14:24:13,john.s,WIN11-097,10.20.201.84,phishing_email,medium,Email Gateway,benign,BENIGN-00457
2026-08-14 01:36:46,linda.v,WIN10-635,10.19.24.111,phishing_email,medium,Email Gateway,benign,BENIGN-00155
2026-08-30 07:14:58,michael.y,SRV-DB-124,10.21.4.97,credential_dump,high,EDR,benign,BENIGN-00313
2026-08-21 17:44:38,linda.b,SRV-DB-885,10.24.3.178,credential_dump,high,EDR,benign,BENIGN-00443
2026-08-04 20:55:44,karen.o,SRV-DB-363,10.9.82.74,outbound_connection,medium,Firewall,insider,INC-S-00112
2026-08-24 18:56:53,thomas.d,WIN10-635,10.14.34.206,data_access,high,SIEM,insider,INC-0009
2026-08-12 11:49:15,william.h,SRV-DB-885,10.26.243.78,credential_dump,medium,EDR,benign,BENIGN-00358
2026-08-06 06:17:00,karen.c,SRV-DB-256,10.28.182.114,malware_detected,critical,EDR,malware,INC-S-00078
2026-08-10 14:45:19,ahmed.c,SRV-WEB-083,91.207.33.88,credential_dump,high,EDR,benign,BENIGN-00085
2026-08-18 23:54:43,mei.h,WIN10-603,172.58.216.28,phishing_email,medium,Email Gateway,phishing,INC-S-00024
2026-08-08 16:25:34,jessica.r,WIN10-235,10.24.19.147,privilege_escalation,critical,AD,insider,INC-S-00075
2026-08-07 12:41:19,jennifer.l,SRV-WEB-460,10.25.100.94,data_access,high,DLP,benign,BENIGN-00004
2026-08-15 15:09:59,linda.e,SRV-DB-123,10.7.19.132,login_anomaly,low,AD,benign,BENIGN-00211
2026-08-20 07:41:50,richard.u,SRV-FILE-670,10.19.1.13,outbound_connection,medium,Firewall,benign,BENIGN-00700
2026-08-15 13:55:14,wei.c,WIN10-594,10.19.104.241,login_anomaly,low,SIEM,insider,INC-S-00009
2026-08-13 23:24:16,thomas.t,WIN11-171,10.8.225.116,login_anomaly,medium,SIEM,insider,INC-0016
2026-08-12 04:50:24,wei.v,WIN11-171,10.23.25.243,login_anomaly,low,SIEM,insider,INC-0020
2026-08-09 23:03:59,mei.p,SRV-DB-363,61.65.82.178,credential_dump,medium,EDR,benign,BENIGN-00335
2026-08-18 00:02:27,john.g,SRV-DB-885,10.14.192.69,powershell_exec,high,EDR,compromised_account,INC-S-00118
2026-08-23 04:03:22,barbara.y,WIN11-195,10.18.123.145,credential_dump,high,EDR,benign,BENIGN-00476
2026-08-05 13:54:09,john.r,SRV-DB-272,10.0.92.3,data_access,low,DLP,benign,BENIGN-00659
2026-08-11 04:16:16,jennifer.w,WIN10-052,10.20.5.75,credential_dump,low,EDR,benign,BENIGN-00456
2026-08-08 16:09:37,john.s,SRV-WEB-083,10.22.120.26,login_anomaly,low,AD,compromised_account,INC-S-00111
2026-08-05 00:53:30,ahmed.c,SRV-DB-498,10.24.180.208,outbound_connection,medium,Firewall,benign,BENIGN-00017
2026-08-19 09:13:46,richard.i,LNX-APP-191,10.21.139.41,outbound_connection,high,Firewall,phishing,INC-0029
2026-08-22 08:46:08,karen.k,SRV-DB-123,10.1.69.93,phishing_email,medium,Email Gateway,benign,BENIGN-00478
2026-08-15 21:06:51,james.c,WIN10-235,10.9.198.212,data_access,medium,SIEM,benign,BENIGN-00332
2026-08-03 11:48:24,sofia.k,SRV-FILE-554,10.26.137.85,powershell_exec,high,EDR,phishing,INC-0005
2026-08-19 13:20:20,linda.e,MACOS-073,10.3.222.53,login_anomaly,low,SIEM,benign,BENIGN-00589
2026-08-18 06:26:25,yusuf.x,SRV-DB-885,10.25.45.226,phishing_email,medium,Email Gateway,phishing,INC-0004
2026-08-05 02:30:56,thomas.t,MACOS-059,10.5.213.152,malware_detected,high,EDR,benign,BENIGN-00422
2026-08-23 02:00:03,susan.b,LNX-APP-564,118.90.225.210,powershell_exec,low,EDR,benign,BENIGN-00302
2026-08-10 06:43:27,elena.s,WIN10-255,10.15.222.124,powershell_exec,low,EDR,benign,BENIGN-00216
2026-08-15 06:36:03,karen.o,SRV-WEB-226,10.17.239.240,privilege_escalation,critical,EDR,insider,INC-S-00107
2026-08-09 10:49:20,david.y,SRV-DB-256,10.22.231.171,malware_detected,low,EDR,benign,BENIGN-00460
2026-08-10 01:22:05,wei.g,LNX-APP-411,10.12.160.137,malware_detected,medium,EDR,benign,BENIGN-00356
2026-08-07 04:10:41,priya.n,SRV-DB-421,10.10.104.93,outbound_connection,low,Proxy,benign,BENIGN-00224
2026-08-19 00:20:23,karen.c,LNX-APP-191,10.7.177.18,phishing_email,low,Email Gateway,benign,BENIGN-00092
2026-08-16 18:52:55,mary.v,WIN10-881,10.2.202.155,login_anomaly,high,AD,benign,BENIGN-00160
2026-08-05 17:56:45,carlos.f,WIN11-059,10.29.55.188,malware_detected,medium,EDR,benign,BENIGN-00300
2026-08-22 02:23:29,jennifer.i,SRV-DB-124,10.24.81.226,privilege_escalation,critical,AD,benign,BENIGN-00324
2026-08-18 12:58:25,yusuf.x,SRV-DB-885,10.25.45.226,outbound_connection,medium,Proxy,phishing,INC-0004
2026-08-07 23:29:17,michael.w,WIN10-235,61.230.25.36,outbound_connection,medium,Proxy,benign,BENIGN-00044
2026-08-26 07:31:52,linda.v,SRV-DB-293,10.7.176.122,data_access,high,SIEM,phishing,INC-0017
2026-08-18 16:36:57,linda.y,WIN10-881,103.54.191.190,outbound_connection,low,Firewall,benign,BENIGN-00194
2026-08-19 11:45:55,priya.x,SRV-DB-256,10.6.142.99,data_access,high,DLP,benign,BENIGN-00383
2026-08-21 15:57:56,john.m,MACOS-223,10.20.122.118,login_anomaly,high,SIEM,benign,BENIGN-00572
2026-08-04 00:28:46,fatima.h,WIN10-766,10.11.138.211,powershell_exec,medium,EDR,benign,BENIGN-00026
2026-08-12 12:37:07,arjun.l,LNX-APP-411,10.1.240.153,data_access,critical,DLP,benign,BENIGN-00405
2026-08-16 14:46:27,michael.e,SRV-DB-249,10.27.80.212,powershell_exec,low,EDR,benign,BENIGN-00480
2026-08-02 07:08:35,elizabeth.u,LNX-APP-804,10.16.140.83,malware_detected,low,EDR,benign,BENIGN-00351
2026-08-27 13:17:32,john.c,SRV-WEB-083,10.26.32.172,data_access,medium,SIEM,phishing,INC-S-00048
2026-08-20 14:18:30,wei.v,WIN10-073,10.15.18.59,powershell_exec,low,EDR,benign,BENIGN-00041
2026-08-14 17:26:23,fatima.d,WIN10-692,10.3.116.95,login_anomaly,medium,SIEM,insider,INC-S-00005
2026-08-23 15:29:23,arjun.l,LNX-APP-870,10.23.64.199,powershell_exec,low,EDR,benign,BENIGN-00411
2026-08-29 16:22:19,charles.n,WIN10-603,10.19.61.130,phishing_email,low,Email Gateway,benign,BENIGN-00490
2026-08-09 08:05:07,sarah.n,MACOS-223,10.29.151.190,login_anomaly,medium,SIEM,benign,BENIGN-00395
2026-08-15 15:59:52,richard.v,WIN10-881,10.23.138.68,outbound_connection,low,Firewall,benign,BENIGN-00098
2026-08-19 10:10:11,richard.u,WIN10-454,10.17.239.254,outbound_connection,low,Proxy,benign,BENIGN-00414
2026-08-17 08:44:08,sarah.a,WIN11-231,103.110.155.218,credential_dump,low,EDR,benign,BENIGN-00347
2026-08-19 21:59:55,john.r,WIN10-610,10.22.239.225,powershell_exec,medium,EDR,benign,BENIGN-00033
2026-08-07 05:42:08,john.g,SRV-FILE-499,10.29.168.93,powershell_exec,low,EDR,benign,BENIGN-00315
2026-08-23 14:19:53,priya.x,WIN10-766,10.24.127.161,login_anomaly,low,AD,compromised_account,INC-0024
2026-08-24 22:00:09,barbara.y,WIN10-766,10.29.228.18,outbound_connection,medium,Proxy,phishing,INC-S-00126
2026-08-31 14:28:28,robert.u,WIN10-235,10.14.134.134,privilege_escalation,high,AD,compromised_account,INC-S-00044
2026-08-17 17:06:54,mary.d,WIN10-594,10.5.139.90,malware_detected,medium,EDR,benign,BENIGN-00283
2026-08-07 03:53:02,david.y,LNX-APP-883,10.19.66.224,data_access,low,DLP,benign,BENIGN-00571
2026-08-16 19:14:54,priya.i,SRV-FILE-670,10.29.176.17,data_access,low,DLP,benign,BENIGN-00511
2026-08-26 06:04:24,charles.g,SRV-DB-219,10.0.45.108,data_access,low,SIEM,benign,BENIGN-00250
2026-08-27 17:43:34,jennifer.w,WIN10-052,10.7.49.31,malware_detected,critical,EDR,benign,BENIGN-00430
2026-08-28 22:58:12,yusuf.z,SRV-FILE-598,10.15.62.117,powershell_exec,medium,EDR,compromised_account,INC-0025
2026-08-22 03:03:34,jessica.a,WIN11-231,10.3.169.59,privilege_escalation,high,EDR,benign,BENIGN-00212
2026-08-15 04:03:55,david.d,LNX-APP-564,10.25.178.159,malware_detected,low,EDR,benign,BENIGN-00314
2026-08-02 21:54:38,carlos.e,WIN10-073,10.25.28.20,privilege_escalation,medium,AD,benign,BENIGN-00486
2026-08-21 09:35:17,david.d,WIN11-286,10.20.173.166,phishing_email,critical,Email Gateway,benign,BENIGN-00009
